date,tavg,tmax,tmin
1974-03-25,45.5,52.0,39.0
1974-03-26,46.5,50.0,43.0
1974-03-27,50.0,52.0,48.0
1974-03-28,48.0,54.0,42.0
1974-03-29,44.0,54.5,44.0
1974-03-30,55.0,55.0,42.0
1974-04-01,42.5,45.0,40.0
1974-04-02,45.5,49.0,42.0
1974-04-03,45.0,50.0,40.0
1974-04-04,46.0,50.0,42.0
1974-04-05,45.0,50.0,40.0
1974-04-07,50.0,50.0,40.0
1974-04-08,47.0,54.0,40.0
1974-04-09,50.0,58.0,42.0
1974-04-10,48.5,55.0,42.0
1974-04-11,46.0,50.0,42.0
1974-04-13,35.0,58.5,35.0
1974-04-14,67.0,67.0,36.666666666666664
1974-04-16,55.0,55.0,38.333333333333336
1974-04-17,48.0,56.0,40.0
1974-04-18,50.0,56.0,44.0
1974-04-21,55.0,55.0,43.0
1974-04-22,50.0,58.0,42.0
1974-04-23,49.5,55.0,44.0
1974-04-24,51.5,57.0,46.0
1974-04-25,49.5,55.0,44.0
1974-04-26,50.5,57.0,44.0
1974-04-28,56.0,56.0,43.5
1974-04-29,50.5,58.0,43.0
1974-04-30,54.5,60.0,49.0
1974-05-01,49.5,50.0,49.0
1974-05-02,48.5,55.0,42.0
1974-05-06,51.0,59.0,43.0
1974-05-07,52.0,61.0,43.0
1974-05-08,62.0,62.0,43.5
1974-05-09,44.0,59.0,44.0
1974-05-12,56.0,56.0,44.0
1974-05-13,47.0,50.0,44.0
1974-05-14,47.5,55.0,40.0
1974-05-15,44.0,49.0,39.0
1974-05-16,48.5,56.0,41.0
1974-05-17,44.0,60.0,44.0
1974-05-20,64.0,64.0,47.0
1974-05-21,57.5,65.0,50.0
1974-05-22,54.0,58.0,50.0
1974-05-23,51.0,53.0,49.0
1974-05-24,51.0,52.0,50.0
1974-05-26,59.0,59.0,46.0
1974-05-27,52.0,62.0,42.0
1974-05-28,56.5,65.0,48.0
1974-05-29,57.0,66.0,48.0
1974-05-30,57.5,65.0,50.0
1974-05-31,53.0,64.0,42.0
1974-06-02,65.0,65.0,42.5
1974-06-03,48.0,53.0,43.0
1974-06-04,52.5,57.0,48.0
1974-06-05,56.0,68.0,44.0
1974-06-06,55.5,61.0,50.0
1974-06-07,52.0,60.0,44.0
1974-06-09,62.0,62.0,47.0
1974-06-10,60.0,70.0,50.0
1974-06-11,58.5,65.0,52.0
1974-06-12,56.0,65.57894736842105,56.0
1974-06-13,53.0,66.15789473684211,53.0
1974-06-14,56.0,66.73684210526316,56.0
1974-06-17,56.0,67.3157894736842,56.0
1974-06-18,55.0,67.89473684210526,55.0
1974-06-19,54.0,68.47368421052632,54.0
1974-06-20,54.0,69.05263157894737,54.0
1974-06-21,55.0,69.63157894736842,55.0
1974-06-24,48.0,70.21052631578948,48.0
1974-06-25,37.0,70.78947368421052,37.0
1974-06-26,49.0,71.36842105263158,49.0
1974-06-27,39.0,71.94736842105263,39.0
1974-06-28,38.0,72.52631578947368,38.0
1974-07-02,39.0,73.10526315789474,39.0
1974-07-03,55.0,73.6842105263158,55.0
1974-07-04,56.0,74.26315789473685,56.0
1974-07-05,57.0,74.84210526315789,57.0
1974-07-06,37.0,75.42105263157895,37.0
1974-07-08,76.0,76.0,46.5
1974-07-09,62.5,69.0,56.0
1974-07-10,61.5,69.0,54.0
1974-07-11,57.5,63.0,52.0
1974-07-12,58.5,65.0,52.0
1974-07-14,75.0,75.0,50.0
1974-07-15,54.0,60.0,48.0
1974-07-16,58.0,63.0,53.0
1974-07-17,56.5,60.0,53.0
1974-07-18,61.0,68.0,54.0
1974-07-19,60.5,65.0,56.0
1974-07-21,74.0,74.0,53.0
1974-07-22,59.5,69.0,50.0
1974-07-23,64.5,70.0,59.0
1974-07-24,63.0,73.0,53.0
1974-07-25,62.0,69.0,55.0
1974-07-26,63.0,70.0,56.0
1974-07-28,75.0,75.0,60.5
1974-07-29,70.0,75.0,65.0
1974-07-30,68.5,77.0,60.0
1974-07-31,62.5,79.0,46.0
1974-08-01,66.5,75.0,58.0
1974-08-02,66.5,75.0,58.0
1974-08-06,63.5,70.0,57.0
1974-08-07,60.5,68.0,53.0
1974-08-08,54.0,70.0,54.0
1974-08-11,72.0,72.0,56.0
1974-08-12,63.0,68.0,58.0
1974-08-13,60.0,69.0,51.0
1974-08-14,61.0,66.0,56.0
1974-08-15,63.5,70.0,57.0
1974-08-16,67.5,69.0,66.0
1974-08-19,60.5,64.0,57.0
1974-08-20,59.5,64.0,55.0
1974-08-21,59.5,68.0,51.0
1974-08-22,62.0,69.0,55.0
1974-08-23,63.0,69.0,57.0
1974-08-25,74.0,74.0,53.5
1974-08-26,62.5,75.0,50.0
1974-08-27,62.5,72.0,53.0
1974-08-28,65.5,79.0,52.0
1974-08-29,67.0,79.0,55.0
1974-08-30,68.5,80.0,57.0
1974-09-02,82.0,82.0,56.0
1974-09-03,67.5,80.0,55.0
1974-09-04,63.0,70.0,56.0
1974-09-05,69.5,81.0,58.0
1974-09-06,66.5,75.0,58.0
1974-09-07,73.0,73.0,56.0
1974-09-09,60.5,67.0,54.0
1974-09-10,58.5,64.0,53.0
1974-09-11,59.5,68.0,51.0
1974-09-12,61.0,69.0,53.0
1974-09-13,62.0,72.0,52.0
1974-09-15,72.0,72.0,53.0
1974-09-16,62.0,70.0,54.0
1974-09-17,61.0,70.0,52.0
1974-09-18,60.5,68.0,53.0
1974-09-19,64.0,76.0,52.0
1974-09-20,62.0,70.0,54.0
1974-09-21,78.0,78.0,52.5
1974-09-23,62.0,73.0,51.0
1974-09-24,64.5,78.0,51.0
1974-09-25,64.0,77.0,51.0
1974-09-26,61.5,73.0,50.0
1974-09-27,71.0,71.0,46.0
1974-09-30,53.5,65.0,42.0
1974-10-01,61.0,69.0,53.0
1974-10-02,56.0,64.0,48.0
1974-10-03,57.5,66.0,49.0
1974-10-04,49.0,61.5,49.0
1974-10-06,57.0,57.0,45.0
1974-10-07,55.0,69.0,41.0
1974-10-08,56.5,67.0,46.0
1974-10-09,53.0,65.0,41.0
1974-10-10,54.0,60.0,48.0
1974-10-11,56.0,63.0,49.0
1974-10-14,68.0,68.0,48.5
1974-10-15,59.0,70.0,48.0
1974-10-16,54.0,64.0,44.0
1974-10-17,55.5,64.0,47.0
1974-10-18,47.0,64.5,47.0
1974-10-20,65.0,65.0,46.0
1974-10-21,50.0,55.0,45.0
1974-10-22,48.5,55.0,42.0
1974-10-23,49.0,55.0,43.0
1974-10-24,50.0,57.0,43.0
1974-10-25,48.0,54.0,42.0
1974-10-27,55.0,55.0,42.5
1974-10-28,48.0,53.0,43.0
1974-10-29,48.0,53.0,43.0
1974-10-30,50.0,55.0,45.0
1974-10-31,49.0,51.0,47.0
1974-11-01,48.0,52.0,48.0
1974-11-03,45.0,53.0,37.0
1974-11-04,51.0,51.0,39.0
1974-11-05,47.0,53.0,41.0
1974-11-06,51.0,54.0,48.0
1974-11-07,51.0,56.0,46.0
1974-11-08,45.0,47.0,43.0
1974-11-11,49.0,49.0,42.5
1974-11-12,45.5,49.0,42.0
1974-11-13,48.0,53.0,43.0
1974-11-14,47.0,51.0,43.0
1974-11-15,43.5,50.0,37.0
1974-11-17,48.0,48.0,39.0
1974-11-18,44.5,48.0,41.0
1974-11-19,45.0,46.0,44.0
1974-11-20,46.0,51.0,41.0
1974-11-21,41.0,44.0,38.0
1974-11-22,37.0,49.5,37.0
1974-11-24,55.0,55.0,39.0
1974-11-25,44.0,47.0,41.0
1974-11-26,41.0,44.0,38.0
1974-11-27,43.0,46.0,40.0
1974-11-28,41.5,46.0,37.0
1974-11-29,41.0,44.0,38.0
1974-12-01,50.0,50.0,38.5
1974-12-02,44.5,50.0,39.0
1974-12-03,49.5,52.0,47.0
1974-12-04,50.0,54.0,46.0
1974-12-05,46.5,48.0,45.0
1974-12-06,44.5,46.0,43.0
1974-12-08,49.0,49.0,43.0
1974-12-09,46.0,49.0,43.0
1974-12-10,46.5,48.0,45.0
1974-12-11,45.0,48.0,42.0
1974-12-12,44.5,49.0,40.0
1974-12-13,44.0,48.0,40.0
1974-12-15,48.0,48.0,39.5
1974-12-16,46.0,53.0,39.0
1974-12-17,42.5,46.0,39.0
1974-12-18,40.5,44.0,37.0
1974-12-19,42.5,45.0,40.0
1974-12-20,43.5,45.0,42.0
1974-12-22,50.0,50.0,37.0
1974-12-23,35.0,38.0,32.0
1974-12-24,34.0,41.5,34.0
1974-12-26,45.0,45.0,33.0
1974-12-27,32.0,43.0,32.0
1974-12-29,41.0,41.0,32.5
1974-12-30,37.5,42.0,33.0
1974-12-31,38.5,45.0,32.0
1975-01-01,45.0,45.0,33.5
1975-01-02,39.5,44.0,35.0
1975-01-03,41.0,44.0,38.0
1975-01-05,47.0,47.0,36.5
1975-01-06,39.0,43.0,35.0
1975-01-07,36.5,39.0,34.0
1975-01-08,36.0,40.0,32.0
1975-01-09,30.5,32.0,29.0
1975-01-10,29.0,33.0,25.0
1975-01-12,41.0,41.0,25.0
1975-01-13,33.5,42.0,25.0
1975-01-14,39.5,42.0,37.0
1975-01-15,35.5,41.0,30.0
1975-01-16,38.0,42.0,34.0
1975-01-17,39.0,43.0,35.0
1975-01-19,48.0,48.0,37.0
1975-01-20,42.5,46.0,39.0
1975-01-21,39.0,42.0,36.0
1975-01-22,42.0,45.0,39.0
1975-01-23,46.5,53.0,40.0
1975-01-24,43.0,45.0,41.0
1975-01-26,45.0,45.0,35.5
1975-01-27,33.0,36.0,30.0
1975-01-28,33.5,38.0,29.0
1975-01-29,32.5,38.0,27.0
1975-01-30,36.0,39.0,33.0
1975-01-31,39.0,41.0,37.0
1975-02-02,44.0,44.0,34.0
1975-02-03,35.5,40.0,31.0
1975-02-04,35.5,40.0,31.0
1975-02-05,34.5,39.0,30.0
1975-02-06,34.5,39.0,30.0
1975-02-07,33.5,35.0,32.0
1975-02-09,41.0,41.0,29.0
1975-02-10,32.5,39.0,26.0
1975-02-11,37.5,41.0,34.0
1975-02-12,38.5,44.0,33.0
1975-02-13,43.5,48.0,39.0
1975-02-14,38.5,42.0,35.0
1975-02-16,42.0,42.0,33.0
1975-02-17,35.0,39.0,31.0
1975-02-18,40.0,43.0,37.0
1975-02-19,41.0,42.0,40.0
1975-02-20,39.0,43.0,35.0
1975-02-21,32.0,45.0,32.0
1975-02-23,47.0,47.0,33.0
1975-02-24,41.5,49.0,34.0
1975-02-25,39.0,47.0,31.0
1975-02-26,41.0,45.0,37.0
1975-02-27,44.0,49.0,39.0
1975-02-28,45.5,48.0,43.0
1975-03-02,54.0,54.0,41.5
1975-03-03,44.5,49.0,40.0
1975-03-04,38.5,43.0,34.0
1975-03-05,39.0,45.0,33.0
1975-03-06,43.5,49.0,38.0
1975-03-07,41.0,50.0,32.0
1975-03-09,47.0,47.0,33.0
1975-03-10,43.0,52.0,34.0
1975-03-11,42.5,50.0,35.0
1975-03-12,40.5,42.0,39.0
1975-03-13,43.0,48.0,38.0
1975-03-14,40.0,48.0,40.0
1975-03-16,48.0,48.0,38.5
1975-03-17,42.0,47.0,37.0
1975-03-18,44.5,49.0,40.0
1975-03-19,42.5,43.0,42.0
1975-03-20,41.5,45.0,38.0
1975-03-21,42.0,45.0,39.0
1975-03-23,48.0,48.0,38.0
1975-03-24,40.5,44.0,37.0
1975-03-25,42.0,47.0,37.0
1975-03-26,42.5,47.0,38.0
1975-03-29,52.0,52.0,36.0
1975-04-01,41.0,48.0,34.0
1975-04-02,45.0,49.0,41.0
1975-04-03,39.0,44.0,34.0
1975-04-04,39.0,48.0,39.0
1975-04-06,52.0,52.0,37.5
1975-04-07,46.0,56.0,36.0
1975-04-08,44.0,54.0,34.0
1975-04-09,45.0,54.0,36.0
1975-04-10,46.5,55.0,38.0
1975-04-11,48.0,59.0,37.0
1975-04-13,53.0,53.0,37.5
1975-04-14,45.5,53.0,38.0
1975-04-15,48.0,53.0,43.0
1975-04-16,47.5,50.0,45.0
1975-04-17,51.5,58.0,45.0
1975-04-18,50.0,54.0,46.0
1975-04-20,52.0,52.0,42.0
1975-04-21,45.0,52.0,38.0
1975-04-22,46.5,51.0,42.0
1975-04-23,47.0,52.0,42.0
1975-04-24,44.5,47.0,42.0
1975-04-25,45.0,49.0,41.0
1975-04-27,53.0,53.0,40.5
1975-04-28,45.0,50.0,40.0
1975-04-29,45.5,54.0,37.0
1975-04-30,51.0,62.0,40.0
1975-05-01,52.5,64.0,41.0
1975-05-02,45.5,47.0,44.0
1975-05-04,55.0,55.0,44.0
1975-05-05,50.0,56.0,44.0
1975-05-06,52.0,58.0,46.0
1975-05-07,51.5,61.0,42.0
1975-05-08,52.5,61.0,44.0
1975-05-09,60.5,73.0,48.0
1975-05-11,48.0,67.0,48.0
1975-05-12,52.5,61.0,44.0
1975-05-13,54.5,64.0,45.0
1975-05-14,60.0,71.0,49.0
1975-05-15,53.5,56.0,51.0
1975-05-16,53.5,57.0,50.0
1975-05-19,60.0,60.0,42.0
1975-05-20,49.5,65.0,34.0
1975-05-21,52.0,55.0,49.0
1975-05-22,52.0,56.0,48.0
1975-05-23,46.5,50.0,43.0
1975-05-25,61.0,61.0,41.0
1975-05-26,48.0,57.0,39.0
1975-05-27,55.0,64.0,46.0
1975-05-28,57.0,65.0,49.0
1975-05-29,56.0,67.0,45.0
1975-05-30,61.5,68.0,55.0
1975-06-01,80.0,80.0,51.0
1975-06-02,56.0,65.0,47.0
1975-06-03,52.5,55.0,50.0
1975-06-04,55.0,59.0,51.0
1975-06-05,57.0,63.0,51.0
1975-06-06,55.0,60.0,50.0
1975-06-08,64.0,64.0,48.5
1975-06-09,60.5,74.0,47.0
1975-06-10,64.0,74.0,54.0
1975-06-11,59.0,64.0,54.0
1975-06-12,54.0,67.0,54.0
1975-06-15,70.0,70.0,52.5
1975-06-16,55.5,60.0,51.0
1975-06-17,58.5,66.0,51.0
1975-06-18,60.5,68.0,53.0
1975-06-19,61.5,70.0,53.0
1975-06-20,66.5,72.0,61.0
1975-06-23,56.5,64.0,49.0
1975-06-24,57.0,65.0,49.0
1975-06-25,54.0,58.0,50.0
1975-06-26,53.5,58.0,49.0
1975-06-27,55.5,64.0,47.0
1975-06-29,64.0,64.0,48.5
1975-06-30,58.0,66.0,50.0
1975-07-01,73.0,73.0,51.5
1975-07-02,62.0,71.0,53.0
1975-07-03,65.5,74.0,57.0
1975-07-04,63.5,70.0,57.0
1975-07-06,80.0,80.0,59.0
1975-07-07,71.5,82.0,61.0
1975-07-08,70.0,77.0,63.0
1975-07-09,69.5,77.0,62.0
1975-07-10,69.0,76.0,62.0
1975-07-11,61.5,65.0,58.0
1975-07-13,72.0,72.0,56.5
1975-07-14,62.0,69.0,55.0
1975-07-15,64.5,71.0,58.0
1975-07-16,64.5,72.0,57.0
1975-07-17,63.0,70.0,56.0
1975-07-18,63.0,68.0,58.0
1975-07-20,74.0,74.0,57.5
1975-07-21,66.0,75.0,57.0
1975-07-22,66.0,75.0,57.0
1975-07-23,70.5,82.0,59.0
1975-07-24,69.0,76.0,62.0
1975-07-25,68.5,75.0,62.0
1975-07-27,82.0,82.0,60.0
1975-07-28,68.0,78.0,58.0
1975-07-29,73.0,73.0,58.5
1975-07-30,65.0,71.0,59.0
1975-07-31,63.5,70.0,57.0
1975-08-01,64.5,71.0,58.0
1975-08-04,75.0,75.0,55.5
1975-08-05,65.5,78.0,53.0
1975-08-06,63.5,73.0,54.0
1975-08-07,56.0,59.0,53.0
1975-08-10,68.0,68.0,53.0
1975-08-11,60.5,68.0,53.0
1975-08-12,62.0,70.0,54.0
1975-08-13,62.5,72.0,53.0
1975-08-14,63.5,74.0,53.0
1975-08-17,70.0,70.0,55.0
1975-08-18,60.5,64.0,57.0
1975-08-19,60.5,64.0,57.0
1975-08-20,58.5,64.0,53.0
1975-08-21,62.0,66.0,58.0
1975-08-25,66.0,66.0,58.0
1975-08-26,62.5,67.0,58.0
1975-08-27,59.0,62.0,56.0
1975-08-28,58.5,63.0,54.0
1975-08-29,55.0,63.5,55.0
1975-09-01,64.0,64.0,53.5
1975-09-02,57.0,62.0,52.0
1975-09-03,59.0,65.0,53.0
1975-09-04,58.5,68.0,49.0
1975-09-05,60.0,68.0,52.0
1975-09-07,73.0,73.0,45.0
1975-09-08,54.5,71.0,38.0
1975-09-09,63.0,72.0,54.0
1975-09-10,62.5,73.0,52.0
1975-09-11,65.0,74.0,56.0
1975-09-12,66.0,75.0,57.0
1975-09-14,74.0,74.0,55.0
1975-09-15,55.0,57.0,53.0
1975-09-16,59.5,66.0,53.0
1975-09-17,56.5,61.0,52.0
1975-09-18,59.0,65.0,53.0
1975-09-21,71.0,71.0,51.5
1975-09-22,61.0,72.0,50.0
1975-09-23,60.0,69.0,51.0
1975-09-24,57.5,65.0,50.0
1975-09-25,58.5,64.0,53.0
1975-09-26,56.5,64.0,49.0
1975-09-28,69.0,69.0,48.5
1975-09-29,58.0,68.0,48.0
1975-09-30,57.5,67.0,48.0
1975-10-01,60.0,72.0,48.0
1975-10-02,60.0,68.0,52.0
1975-10-06,57.0,67.0,47.0
1975-10-07,48.5,52.0,45.0
1975-10-08,51.5,59.0,44.0
1975-10-09,52.5,55.0,50.0
1975-10-10,65.0,65.0,47.5
1975-10-14,50.0,55.0,45.0
1975-10-15,54.5,60.0,49.0
1975-10-16,53.5,58.0,49.0
1975-10-17,51.0,57.0,45.0
1975-10-19,58.0,58.0,44.5
1975-10-20,50.0,56.0,44.0
1975-10-21,47.0,51.0,43.0
1975-10-22,46.5,48.0,45.0
1975-10-23,48.0,52.0,44.0
1975-10-24,45.0,48.0,42.0
1975-10-25,48.0,48.0,43.0
1975-10-27,45.0,46.0,44.0
1975-10-28,46.0,48.0,44.0
1975-10-29,45.5,49.0,42.0
1975-10-30,45.0,44.0,45.0
1976-01-19,39.0,39.0,39.0
1976-01-20,35.5,38.0,33.0
1976-01-21,39.5,45.0,34.0
1976-01-22,42.5,44.0,41.0
1976-01-23,40.0,44.0,36.0
1976-01-24,37.0,40.0,34.0
1976-01-25,40.0,42.0,38.0
1976-01-26,44.5,49.0,40.0
1976-01-27,48.5,55.0,42.0
1976-01-28,46.5,49.0,44.0
1976-01-29,45.5,47.0,44.0
1976-01-30,44.5,47.0,42.0
1976-01-31,39.0,44.0,34.0
1976-02-01,37.0,41.0,33.0
1976-02-02,37.0,39.0,35.0
1976-02-03,42.5,54.0,31.0
1976-02-04,37.0,43.0,31.0
1976-02-05,34.5,41.0,28.0
1976-02-06,37.0,43.0,31.0
1976-02-07,41.0,47.0,35.0
1976-02-08,46.0,51.0,41.0
1976-02-09,39.5,44.0,35.0
1976-02-10,42.0,45.0,39.0
1976-02-11,41.0,43.0,39.0
1976-02-12,42.5,46.0,39.0
1976-02-13,45.0,50.0,40.0
1976-02-14,43.5,45.0,42.0
1976-02-15,41.5,43.0,40.0
1976-02-16,44.5,51.0,38.0
1976-02-17,42.5,48.0,37.0
1976-02-18,44.5,48.0,41.0
1976-02-19,40.5,43.0,38.0
1976-02-20,41.0,43.0,39.0
1976-02-21,43.0,48.0,38.0
1976-02-22,47.0,49.0,45.0
1976-02-23,42.0,43.0,41.0
1976-02-24,40.5,44.0,37.0
1976-02-25,39.5,44.0,35.0
1976-02-26,38.5,43.0,34.0
1976-02-27,38.0,41.0,35.0
1976-02-28,36.0,39.0,33.0
1976-02-29,36.0,39.0,33.0
1976-03-01,35.5,40.0,31.0
1976-03-02,31.0,35.0,27.0
1976-03-03,28.0,33.0,23.0
1976-03-04,31.5,39.0,24.0
1976-03-05,35.5,42.0,29.0
1976-03-06,39.0,45.0,33.0
1976-03-07,42.5,47.0,38.0
1976-03-08,39.5,44.0,35.0
1976-03-09,42.0,45.0,39.0
1976-03-10,45.0,48.0,42.0
1976-03-11,42.0,47.0,37.0
1976-03-12,43.0,47.0,39.0
1976-03-13,39.0,44.0,34.0
1976-03-14,40.0,47.0,33.0
1976-03-15,43.0,52.0,34.0
1976-03-16,46.0,49.0,43.0
1976-03-17,48.0,51.0,45.0
1976-03-18,46.0,49.0,43.0
1976-03-19,42.5,48.0,37.0
1976-03-20,43.0,51.0,35.0
1976-03-21,43.0,48.0,38.0
1976-03-22,43.5,45.0,42.0
1976-03-23,39.0,41.0,37.0
1976-03-24,44.5,50.0,39.0
1976-03-25,44.5,49.0,40.0
1976-03-26,42.0,45.0,39.0
1976-03-27,43.5,48.0,39.0
1976-03-28,44.0,50.0,38.0
1976-03-29,42.5,45.0,40.0
1976-03-30,45.0,48.0,42.0
1976-03-31,42.5,46.0,39.0
1976-04-01,42.5,49.0,36.0
1976-04-02,43.5,51.0,36.0
1976-04-03,48.0,58.0,38.0
1976-04-04,49.5,58.0,41.0
1976-04-05,49.5,59.0,40.0
1976-04-06,51.5,58.0,45.0
1976-04-07,50.0,60.0,40.0
1976-04-08,48.5,50.0,47.0
1976-04-09,52.0,59.0,45.0
1976-04-10,50.5,55.0,46.0
1976-04-11,46.5,48.0,45.0
1976-04-12,46.0,53.0,39.0
1976-04-13,46.5,55.0,38.0
1976-04-14,42.0,46.0,38.0
1976-04-15,42.5,47.0,38.0
1976-04-16,45.0,51.0,39.0
1976-04-17,44.0,46.0,42.0
1976-04-18,44.5,48.0,41.0
1976-04-19,47.0,52.0,42.0
1976-04-20,47.5,53.0,42.0
1976-04-21,46.0,51.0,41.0
1976-04-22,47.0,55.0,39.0
1976-04-23,48.5,52.0,45.0
1976-04-24,50.0,54.0,46.0
1976-04-25,46.0,53.0,39.0
1976-04-26,48.0,58.0,38.0
1976-04-27,56.0,67.0,45.0
1976-04-28,57.5,69.0,46.0
1976-04-29,59.0,72.0,46.0
1976-04-30,61.5,75.0,48.0
1976-05-01,58.5,67.0,50.0
1976-05-02,51.0,53.0,49.0
1976-05-03,54.5,61.0,48.0
1976-05-04,50.5,54.0,47.0
1976-05-05,53.0,58.0,48.0
1976-05-06,52.5,61.0,44.0
1976-05-07,56.0,66.0,46.0
1976-05-08,61.0,69.0,53.0
1976-05-09,61.5,74.0,49.0
1976-05-10,52.5,54.0,51.0
1976-05-11,53.5,62.0,45.0
1976-05-12,54.0,58.0,50.0
1976-05-13,54.0,58.0,50.0
1976-05-14,52.0,62.0,42.0
1976-05-15,57.0,68.0,46.0
1976-05-16,59.5,69.0,50.0
1976-05-17,49.5,54.0,45.0
1976-05-18,50.5,58.0,43.0
1976-05-19,54.5,64.0,45.0
1976-05-20,52.5,57.0,48.0
1976-05-21,55.5,67.0,44.0
1976-05-22,53.5,57.0,50.0
1976-05-23,56.0,63.0,49.0
1976-05-24,53.5,57.0,50.0
1976-05-25,52.5,57.0,48.0
1976-05-26,51.0,55.0,47.0
1976-05-27,56.0,60.0,52.0
1976-05-28,48.5,52.0,45.0
1976-05-29,48.0,52.0,44.0
1976-05-30,49.0,54.0,44.0
1976-05-31,49.0,53.0,45.0
1976-06-01,50.5,56.0,45.0
1976-06-02,51.0,57.0,45.0
1976-06-03,51.0,60.0,42.0
1976-06-04,55.5,63.0,48.0
1976-06-05,56.0,65.0,47.0
1976-06-06,56.5,65.0,48.0
1976-06-07,60.0,71.0,49.0
1976-06-08,60.5,68.0,53.0
1976-06-09,58.5,64.0,53.0
1976-06-10,57.0,62.0,52.0
1976-06-11,51.0,54.0,48.0
1976-06-12,53.5,58.0,49.0
1976-06-13,54.0,62.0,46.0
1976-06-14,57.5,65.0,50.0
1976-06-15,54.0,55.0,53.0
1976-06-16,58.5,65.0,52.0
1976-06-17,62.5,72.0,53.0
1976-06-18,64.5,76.0,53.0
1976-06-19,62.5,68.0,57.0
1976-06-20,59.0,67.0,51.0
1976-06-21,60.5,68.0,53.0
1976-06-22,61.0,68.0,54.0
1976-06-23,55.5,59.0,52.0
1976-06-24,58.0,62.0,54.0
1976-06-25,54.5,63.0,46.0
1976-06-26,58.5,65.0,52.0
1976-06-27,60.0,72.0,48.0
1976-06-28,64.5,74.0,55.0
1976-06-29,60.0,63.0,57.0
1976-06-30,61.0,68.0,54.0
1976-07-01,59.0,64.0,54.0
1976-07-02,60.5,68.0,53.0
1976-07-03,58.5,62.0,55.0
1976-07-04,62.5,70.0,55.0
1976-07-05,64.5,73.0,56.0
1976-07-06,65.5,72.0,59.0
1976-07-07,61.0,63.0,59.0
1976-07-08,61.0,64.0,58.0
1976-07-09,60.0,65.0,55.0
1976-07-10,61.5,69.0,54.0
1976-07-11,65.0,73.0,57.0
1976-07-12,60.0,65.0,55.0
1976-07-13,61.5,67.0,56.0
1976-07-14,62.0,72.0,52.0
1976-07-15,65.5,77.0,54.0
1976-07-16,65.5,75.0,56.0
1976-07-17,62.5,70.0,55.0
1976-07-18,61.5,71.0,52.0
1976-07-19,66.0,77.0,55.0
1976-07-20,62.5,67.0,58.0
1976-07-21,59.0,63.0,55.0
1976-07-22,60.0,64.0,56.0
1976-07-23,67.0,76.0,58.0
1976-07-24,67.0,74.0,60.0
1976-07-25,66.0,77.0,55.0
1976-07-26,62.0,69.0,55.0
1976-07-27,59.5,69.0,50.0
1976-07-28,63.5,73.0,54.0
1976-07-29,62.5,67.0,58.0
1976-07-30,64.5,73.0,56.0
1976-07-31,65.0,73.0,57.0
1976-08-01,61.5,69.0,54.0
1976-08-02,67.5,76.0,59.0
1976-08-03,63.5,68.0,59.0
1976-08-04,63.0,67.0,59.0
1976-08-05,64.0,68.0,60.0
1976-08-06,67.0,73.0,61.0
1976-08-07,60.5,63.0,58.0
1976-08-08,58.5,60.0,57.0
1976-08-09,63.5,70.0,57.0
1976-08-10,66.5,74.0,59.0
1976-08-11,67.5,76.0,59.0
1976-08-12,65.0,72.0,58.0
1976-08-13,57.0,59.0,55.0
1976-08-14,62.0,68.0,56.0
1976-08-15,62.0,69.0,55.0
1976-08-16,56.5,59.0,54.0
1976-08-17,59.0,63.0,55.0
1976-08-18,60.0,68.0,52.0
1976-08-19,56.0,58.0,54.0
1976-08-20,62.5,70.0,55.0
1976-08-21,60.0,66.0,54.0
1976-08-22,60.5,64.0,57.0
1976-08-23,59.0,63.0,55.0
1976-08-24,63.5,69.0,58.0
1976-08-25,61.0,67.0,55.0
1976-08-26,58.0,62.0,54.0
1976-08-27,55.5,57.0,54.0
1976-08-28,62.0,69.0,55.0
1976-08-29,62.0,71.0,53.0
1976-08-30,62.5,72.0,53.0
1976-08-31,62.0,71.0,53.0
1976-09-01,61.5,68.0,55.0
1976-09-02,61.5,67.0,56.0
1976-09-03,62.0,66.0,58.0
1976-09-04,58.5,60.0,57.0
1976-09-05,58.5,61.0,56.0
1976-09-06,55.5,63.0,48.0
1976-09-07,57.0,64.0,50.0
1976-09-08,56.5,65.0,48.0
1976-09-09,60.5,70.0,51.0
1976-09-10,60.0,69.0,51.0
1976-09-11,58.0,63.0,53.0
1976-09-12,61.0,66.0,56.0
1976-09-13,61.0,66.0,56.0
1976-09-14,61.0,65.0,57.0
1976-09-15,59.5,66.0,53.0
1976-09-16,58.5,67.0,50.0
1976-09-17,57.5,61.0,54.0
1976-09-18,61.0,66.0,56.0
1976-09-19,60.5,69.0,52.0
1976-09-20,65.0,76.0,54.0
1976-09-21,64.0,72.0,56.0
1976-09-22,61.0,64.0,58.0
1976-09-23,61.0,66.0,56.0
1976-09-24,58.0,64.0,52.0
1976-09-25,60.5,70.0,51.0
1976-09-26,62.5,72.0,53.0
1976-09-27,62.5,72.0,53.0
1976-09-28,62.5,71.0,54.0
1976-09-29,58.5,64.0,53.0
1976-09-30,57.5,62.0,53.0
1976-10-01,58.0,62.0,54.0
1976-10-02,55.0,58.0,52.0
1976-10-03,53.5,58.0,49.0
1976-10-04,53.0,59.0,47.0
1976-10-05,51.5,54.0,49.0
1976-10-06,56.0,60.0,52.0
1976-10-07,53.5,60.0,47.0
1976-10-08,57.0,64.0,50.0
1976-10-09,57.5,60.0,55.0
